time,TimerNodeTime,AltitudeSendTime,AltitudeRosSendTime,CurrentAltitude,CurrentAltitudeCentimeters,AltitudeReached,ServoCommanderSendTime,ServoCommanderRosSendTime,Joint1CommandPos,Joint1ActualPos,Joint2CommandPos,Joint2ActualPos,ServoJerkSendTime,ServoJerkRosSendTime,NumStrokes,JerkMessage,JerkRate,
36.40,35,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
36.50,35,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
36.60,35,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
36.70,35,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
36.80,35,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
36.90,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.00,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.10,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.20,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.30,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.40,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.50,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.60,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.70,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.80,36,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
37.90,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:12,0,72,Still jerking it (and by it I mean servos): [ID-1],2,
38.00,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.10,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.20,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.30,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.40,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.50,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.60,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.70,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.80,37,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
38.90,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.00,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.10,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.20,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.30,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.40,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.50,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.60,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.70,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.80,38,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
39.90,39,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:14,0,76,Still jerking it (and by it I mean servos): [ID-1],2,
40.00,39,16-23:40:11,1.7318e+09,2397.8,73085,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.10,39,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.20,39,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.30,39,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.40,39,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.50,39,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.60,39,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.70,39,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.80,39,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
40.90,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.00,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.10,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.20,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.30,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.40,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.50,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.60,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.70,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.80,40,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
41.90,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:16,0,80,Still jerking it (and by it I mean servos): [ID-1],2,
42.00,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.10,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.20,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.30,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.40,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.50,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.60,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.70,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.80,41,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
42.90,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.00,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.10,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.20,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.30,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.40,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.50,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.60,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.70,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.80,42,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
43.90,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:18,0,84,Still jerking it (and by it I mean servos): [ID-1],2,
44.00,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.10,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.20,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.30,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.40,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.50,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.60,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.70,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.80,43,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
44.90,44,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.00,44,16-23:40:16,1.7318e+09,2397.51,73076,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.10,44,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.20,44,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.30,44,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.40,44,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.50,44,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.60,44,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.70,44,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.80,44,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
45.90,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:20,0,88,Still jerking it (and by it I mean servos): [ID-1],2,
46.00,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.10,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.20,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.30,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.40,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.50,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.60,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.70,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.80,45,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
46.90,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.00,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.10,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.20,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.30,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.40,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.50,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.60,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.70,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.80,46,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
47.90,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:22,0,92,Still jerking it (and by it I mean servos): [ID-1],2,
48.00,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.10,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.20,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.30,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.40,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.50,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.60,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.70,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.80,47,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
48.90,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.00,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.10,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.20,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.30,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.40,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.50,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.60,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.70,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.80,48,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
49.90,49,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:24,0,96,Still jerking it (and by it I mean servos): [ID-1],2,
50.00,49,16-23:40:21,1.7318e+09,2397.21,73067,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.10,49,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.20,49,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.30,49,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.40,49,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.50,49,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.60,49,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.70,49,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.80,49,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
50.90,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.00,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.10,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.20,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.30,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.40,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.50,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.60,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.70,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.80,50,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
51.90,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:26,0,100,Still jerking it (and by it I mean servos): [ID-1],2,
52.00,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.10,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.20,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.30,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.40,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.50,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.60,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.70,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.80,51,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
52.90,52,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
53.00,52,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
53.10,52,16-23:40:26,1.7318e+09,2396.62,73049,0,starting,0,0,0,0,0,16-23:40:28,0,104,Still jerking it (and by it I mean servos): [ID-1],2,
